,pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,height(m),days_bw_list_issue,days_bw_list_issue_log2
177,ANSL_66966,2015-12-17 00:00:00,2017-01-21 18:49:00,0.0,Tan,0.42,19.77,0,1,1.0,2,1.9769999999999999,401,8.64745842645492
178,ANSL_69802,2017-01-28 00:00:00,2018-04-24 18:42:00,1.0,Fawn,0.12,25.23,0,1,0.0,2,2.523,451,8.81698362325538
179,ANSL_58527,2016-07-10 00:00:00,2016-10-28 17:43:00,0.0,Tortie,0.33,32.86,0,1,1.0,1,3.286,110,6.78135971352466
180,ANSL_69588,2016-04-12 00:00:00,2018-05-04 09:00:00,2.0,Tortie,0.26,31.88,16,9,1.0,1,3.1879999999999997,752,9.554588851677638
181,ANSL_58694,2017-10-29 00:00:00,2018-02-06 18:00:00,2.0,Calico,0.96,45.54,0,1,1.0,1,4.554,100,6.643856189774724
182,ANSL_76255,2016-02-27 00:00:00,2019-04-28 18:27:00,0.0,Buff,0.62,47.82,0,1,1.0,2,4.782,1156,10.174925682500678
183,ANSL_50371,2013-03-29 00:00:00,2016-08-28 11:33:00,1.0,White,0.9,35.33,0,7,0.0,2,3.533,1248,10.285402218862249
184,ANSL_54477,2018-11-08 00:00:00,2019-03-06 12:37:00,2.0,Brown Tabby,0.1,33.83,17,9,1.0,1,3.383,118,6.882643049361842
185,ANSL_60025,2016-05-24 00:00:00,2016-11-26 18:16:00,1.0,Brown Tabby,0.85,34.59,0,1,0.0,1,3.4590000000000005,186,7.539158811108031
186,ANSL_52937,2012-01-06 00:00:00,2017-02-03 13:32:00,1.0,Blue,0.56,15.28,13,9,0.0,1,1.528,1855,10.857203471508166
187,ANSL_72533,2015-06-24 00:00:00,2017-09-08 00:00:00,1.0,Black,0.47,30.8,0,7,0.0,2,3.08,807,9.656424863277781
188,ANSL_64086,2018-06-15 00:00:00,2018-10-10 15:27:00,1.0,Black,0.08,8.46,17,9,0.0,1,0.8460000000000001,117,6.870364719583405
189,ANSL_53396,2016-11-10 00:00:00,2017-12-08 12:46:00,0.0,Yellow,0.45,35.76,0,7,1.0,2,3.5759999999999996,393,8.618385502258606
190,ANSL_76691,2019-01-12 00:00:00,2019-05-08 10:56:00,0.0,Black,0.54,15.61,7,1,1.0,1,1.561,116,6.857980995127572
191,ANSL_73579,2016-03-12 00:00:00,2017-02-20 12:08:00,0.0,White,0.06,41.49,13,9,1.0,2,4.149,345,8.430452551665532
192,ANSL_52510,2016-06-03 00:00:00,2017-10-15 14:27:00,1.0,White,0.15,28.19,0,7,0.0,2,2.819,499,8.96289600533726
193,ANSL_76166,2019-01-23 00:00:00,2019-04-27 12:11:00,1.0,Black,0.87,25.13,7,1,0.0,2,2.513,94,6.554588851677638
194,ANSL_52580,2013-02-08 00:00:00,2017-03-09 15:40:00,1.0,Black,0.63,46.43,0,1,0.0,2,4.643,1490,10.541096615349524
195,ANSL_71686,2017-01-02 00:00:00,2017-06-27 14:35:00,2.0,Black,0.81,12.33,13,9,0.0,2,1.233,176,7.459431618637297
196,ANSL_72491,2016-11-05 00:00:00,2017-02-20 09:26:00,1.0,Cream Tabby,0.28,46.19,7,1,0.0,1,4.619,107,6.741466986401147
197,ANSL_74884,2018-12-17 00:00:00,2019-03-27 16:35:00,1.0,Cream Tabby,0.95,35.16,0,1,0.0,1,3.5159999999999996,100,6.643856189774724
198,ANSL_62012,2017-10-29 00:00:00,2018-03-10 17:36:00,0.0,Cream Tabby,0.6,34.45,0,1,1.0,1,3.4450000000000003,132,7.044394119358453
199,ANSL_63508,2018-06-13 00:00:00,2018-12-10 17:36:00,0.0,White,0.53,9.0,0,7,1.0,2,0.9,180,7.491853096329675
200,ANSL_76016,2018-12-28 00:00:00,2019-04-23 17:07:00,1.0,Tan,0.53,47.79,0,1,0.0,2,4.779,116,6.857980995127572
201,ANSL_71410,2015-08-05 00:00:00,2016-11-07 11:40:00,0.0,Brown Brindle,0.62,41.68,13,9,1.0,2,4.168,460,8.845490050944376
202,ANSL_73201,2015-11-15 00:00:00,2016-12-10 18:13:00,1.0,White,0.96,32.02,0,1,0.0,2,3.2020000000000004,391,8.611024797307353
203,ANSL_75627,2019-02-19 00:00:00,2019-04-13 12:35:00,2.0,Brown,0.69,29.85,13,9,1.0,2,2.9850000000000003,53,5.727920454563199
204,ANSL_52039,2014-07-05 00:00:00,2018-01-29 17:22:00,1.0,Gold,0.31,12.21,0,1,0.0,2,1.221,1304,10.348728154231077
205,ANSL_71606,2016-12-15 00:00:00,2018-01-16 19:04:00,1.0,Tan,0.83,17.07,0,1,0.0,2,1.707,397,8.632995197142957
206,ANSL_64617,2017-07-04 00:00:00,2018-10-08 17:39:00,1.0,Yellow,0.3,49.38,0,1,0.0,2,4.938000000000001,461,8.848622940429339
207,ANSL_58135,2014-07-29 00:00:00,2017-03-26 13:28:00,1.0,White,0.07,36.77,0,7,0.0,2,3.6770000000000005,971,9.923327485419192
208,ANSL_58561,2016-04-23 00:00:00,2017-05-27 00:00:00,0.0,Black,0.78,40.17,13,9,1.0,2,4.017,399,8.640244936222345
209,ANSL_60859,2011-06-07 00:00:00,2017-02-02 15:55:00,1.0,Lynx Point,0.41,38.73,0,1,0.0,1,3.8729999999999998,2067,11.013322673425447
210,ANSL_55466,2012-02-29 00:00:00,2018-03-19 18:22:00,0.0,Black,0.61,37.27,0,7,1.0,2,3.7270000000000003,2210,11.109830654278793
211,ANSL_54562,2015-01-08 00:00:00,2019-02-23 18:53:00,0.0,Black,0.29,31.53,0,1,1.0,2,3.153,1507,10.557463701597824
212,ANSL_51578,2018-11-13 00:00:00,2019-02-03 18:19:00,1.0,Gray,0.79,33.12,0,1,0.0,1,3.312,82,6.357552004618084
213,ANSL_60650,2017-01-06 00:00:00,2017-03-20 14:15:00,2.0,Black,0.96,30.64,13,9,1.0,2,3.064,73,6.189824558880018
214,ANSL_65469,2017-08-31 00:00:00,2018-05-21 13:04:00,0.0,Brown Brindle,0.86,22.95,0,1,1.0,2,2.295,263,8.038918989292302
215,ANSL_58680,2017-09-14 00:00:00,2018-03-09 14:16:00,1.0,Blue Tabby,0.41,22.76,0,1,0.0,1,2.2760000000000002,176,7.459431618637297
216,ANSL_54191,2015-01-07 00:00:00,2018-05-13 17:28:00,1.0,Blue,0.65,29.95,0,1,0.0,2,2.995,1222,10.25502856981873
217,ANSL_52842,2004-12-15 00:00:00,2017-01-21 18:22:00,0.0,Black,0.55,35.53,0,1,1.0,2,3.553,4420,12.109830654278793
218,ANSL_59063,2006-03-20 00:00:00,2017-04-16 14:53:00,1.0,Orange Tabby,0.97,27.9,0,1,0.0,1,2.79,4045,11.981923987317339
219,ANSL_69493,2016-08-10 00:00:00,2016-10-21 16:32:00,2.0,Black,0.85,32.17,18,4,0.0,1,3.217,72,6.169925001442312
220,ANSL_59822,2018-05-11 00:00:00,2018-09-22 17:22:00,0.0,Brown,0.0,20.55,0,1,1.0,2,2.055,134,7.066089190457772
221,ANSL_63256,2017-07-22 00:00:00,2017-10-19 17:42:00,1.0,Black,0.56,43.07,7,1,0.0,1,4.307,89,6.475733430966398
222,ANSL_52194,2007-06-30 00:00:00,2017-06-02 12:29:00,1.0,Tan,0.93,13.47,0,7,0.0,2,1.347,3625,11.82376527978966
223,ANSL_65838,2016-12-11 00:00:00,2018-07-13 14:25:00,1.0,Black,0.73,44.25,13,9,0.0,1,4.425,579,9.177419537989236
224,ANSL_57438,2016-03-04 00:00:00,2017-11-03 17:46:00,1.0,Tan,0.05,39.86,0,1,0.0,2,3.9859999999999998,609,9.250298417906333
225,ANSL_59684,2012-07-19 00:00:00,2018-12-16 17:08:00,1.0,Black,0.71,28.59,0,7,0.0,2,2.859,2341,11.192909219112012
226,ANSL_63003,2009-03-25 00:00:00,2017-05-16 12:29:00,1.0,Black,0.2,41.9,0,1,0.0,2,4.1899999999999995,2974,11.53818893205242
227,ANSL_62671,2017-09-02 00:00:00,2017-12-10 18:11:00,0.0,Brown Tabby,0.08,49.17,0,1,1.0,1,4.917,99,6.6293566200796095
228,ANSL_72296,2006-12-08 00:00:00,2018-02-18 10:45:00,1.0,Buff,0.21,38.8,0,7,0.0,2,3.88,4090,11.997885127829111
229,ANSL_67459,2015-07-09 00:00:00,2017-01-29 17:00:00,2.0,Black,0.15,39.21,0,7,1.0,2,3.9210000000000003,570,9.154818109052105
230,ANSL_76378,2018-03-31 00:00:00,2019-05-01 17:15:00,2.0,Black,0.89,29.68,0,7,0.0,2,2.968,396,8.62935662007961
231,ANSL_66757,2017-12-13 00:00:00,2018-03-12 08:40:00,0.0,Torbie,0.74,27.37,7,1,1.0,1,2.737,89,6.475733430966398
232,ANSL_74977,2016-11-23 00:00:00,2017-12-19 18:33:00,1.0,Tan,0.64,8.23,0,1,0.0,2,0.8230000000000001,391,8.611024797307353
233,ANSL_51843,2017-10-24 00:00:00,2017-11-21 18:17:00,,Torbie,0.95,17.16,13,9,2.0,1,1.716,28,4.807354922057604
234,ANSL_73330,2016-09-16 00:00:00,2018-09-08 12:27:00,1.0,Blue,0.04,14.75,0,1,0.0,1,1.475,722,9.49585502688717
235,ANSL_53541,2008-01-03 00:00:00,2018-07-06 16:55:00,0.0,Tan,0.49,37.41,7,1,1.0,2,3.7409999999999997,3837,11.905763049602793
236,ANSL_54736,2012-07-30 00:00:00,2015-08-24 08:00:00,2.0,Buff,0.91,5.19,13,9,0.0,2,0.519,1120,10.129283016944967
237,ANSL_71077,2016-08-02 00:00:00,2018-10-28 15:44:00,1.0,Yellow,0.75,18.48,13,9,0.0,2,1.848,817,9.674192268145683
238,ANSL_67366,2006-03-21 00:00:00,2018-04-11 14:33:00,1.0,Chocolate,0.06,33.8,0,7,0.0,2,3.38,4404,12.10459875356437
239,ANSL_67172,2015-05-24 00:00:00,2018-06-15 09:00:00,2.0,Tan,0.31,19.13,16,9,0.0,1,1.9129999999999998,1118,10.12670447284319
240,ANSL_65288,2016-11-07 00:00:00,2017-11-29 09:00:00,2.0,Brown Tabby,0.84,38.64,16,9,1.0,1,3.864,387,8.59618975614441
241,ANSL_55285,2013-07-03 00:00:00,2018-03-14 13:38:00,0.0,Black,0.85,23.15,0,1,1.0,2,2.315,1715,10.743992861060175
242,ANSL_71667,2015-11-04 00:00:00,2017-01-05 12:21:00,0.0,Brown Tabby,0.38,36.04,0,1,1.0,1,3.604,428,8.741466986401146
243,ANSL_75551,2019-03-17 00:00:00,2019-04-12 12:26:00,2.0,Black,0.47,18.49,13,9,0.0,1,1.8489999999999998,26,4.700439718141092
244,ANSL_50532,2016-10-15 00:00:00,2017-03-05 13:21:00,2.0,Orange Tabby,0.42,28.31,13,9,0.0,1,2.831,141,7.139551352398794
245,ANSL_53598,2015-12-29 00:00:00,2018-01-20 12:52:00,0.0,Tan,0.46,31.9,0,7,1.0,2,3.19,753,9.556506054671928
246,ANSL_65825,2014-11-09 00:00:00,2018-03-07 17:27:00,0.0,Black,0.33,38.9,0,1,1.0,2,3.8899999999999997,1214,10.245552706255681
247,ANSL_56327,2015-05-23 00:00:00,2016-11-14 09:00:00,2.0,Brown Tabby,0.79,29.49,16,9,1.0,1,2.949,541,9.079484783826816
248,ANSL_74062,2013-08-27 00:00:00,2018-09-22 17:44:00,0.0,White,0.04,16.33,0,1,1.0,2,1.6329999999999998,1852,10.854868383260236
249,ANSL_65407,2015-07-03 00:00:00,2018-07-24 13:38:00,2.0,Black,0.73,40.05,0,7,1.0,2,4.005,1117,10.125413470483315
250,ANSL_51576,2018-06-25 00:00:00,2018-11-09 12:26:00,0.0,Black,0.3,34.08,0,1,1.0,1,3.408,137,7.098032082960526
251,ANSL_57312,2017-11-21 00:00:00,2018-02-15 17:12:00,0.0,Blue,0.12,5.69,0,1,1.0,1,0.5690000000000001,86,6.426264754702098
252,ANSL_74799,2010-08-24 00:00:00,2018-09-19 15:06:00,0.0,Red,0.28,34.77,13,9,1.0,2,3.4770000000000003,2948,11.52552080909507
253,ANSL_65378,2016-11-30 00:00:00,2017-03-11 17:52:00,0.0,Red,0.22,16.2,0,1,1.0,2,1.6199999999999999,101,6.658211482751795
254,ANSL_56804,2018-07-29 00:00:00,2018-11-15 18:36:00,1.0,Black,0.02,28.51,0,1,0.0,1,2.851,109,6.768184324776926
255,ANSL_56125,2018-02-25 00:00:00,2018-05-19 08:45:00,1.0,Tan,0.97,30.57,0,1,0.0,2,3.057,83,6.3750394313469245
256,ANSL_50671,2009-05-22 00:00:00,2017-06-19 17:44:00,0.0,Red,0.35,48.44,0,1,1.0,2,4.843999999999999,2950,11.526499239136566
257,ANSL_62494,2012-05-18 00:00:00,2018-04-13 14:35:00,1.0,Brown,0.65,13.1,0,7,0.0,2,1.31,2156,11.074141462752506
258,ANSL_50956,2016-08-24 00:00:00,2016-11-18 17:38:00,1.0,Chocolate,0.15,20.29,0,1,0.0,2,2.029,86,6.426264754702098
259,ANSL_55214,2018-02-03 00:00:00,2019-03-02 17:20:00,1.0,Tan,0.22,8.16,0,1,0.0,2,0.8160000000000001,392,8.614709844115207
260,ANSL_70892,2016-04-22 00:00:00,2017-05-13 09:42:00,,Black,0.57,9.16,15,4,2.0,4,0.916,386,8.59245703726808
261,ANSL_58065,2016-11-24 00:00:00,2017-02-20 13:57:00,1.0,Orange Tabby,0.27,16.82,7,1,0.0,1,1.682,88,6.459431618637297
262,ANSL_74290,2017-08-28 00:00:00,2017-12-03 09:34:00,2.0,White,0.95,21.23,8,2,1.0,1,2.123,97,6.599912842187128
263,ANSL_54309,2015-11-08 00:00:00,2016-11-29 14:31:00,2.0,Blue,0.62,22.14,18,4,0.0,1,2.214,387,8.59618975614441
264,ANSL_57284,2017-04-07 00:00:00,2018-01-06 18:36:00,2.0,Blue,0.93,37.85,13,9,1.0,2,3.785,274,8.098032082960527
265,ANSL_57827,2014-12-24 00:00:00,2017-01-19 17:46:00,1.0,White,0.09,37.6,0,1,0.0,2,3.7600000000000002,757,9.564149489985732
266,ANSL_55347,2011-04-09 00:00:00,2018-05-02 11:56:00,1.0,Blue,0.72,35.28,0,7,0.0,1,3.528,2580,11.333155350310616
267,ANSL_66046,2016-07-26 00:00:00,2017-02-21 19:03:00,1.0,Black,0.4,13.05,0,1,0.0,2,1.3050000000000002,210,7.714245517666122
268,ANSL_56031,2016-07-09 00:00:00,2017-09-01 17:21:00,1.0,Brown,0.79,36.15,0,1,0.0,2,3.6149999999999998,419,8.710806433699352
269,ANSL_51470,2017-07-11 00:00:00,2018-08-04 00:00:00,1.0,Blue Tabby,0.68,26.79,17,9,0.0,1,2.679,389,8.603626344986193
270,ANSL_67162,2017-01-25 00:00:00,2017-05-04 18:38:00,1.0,Brown Tabby,0.91,37.99,0,1,0.0,1,3.7990000000000004,99,6.6293566200796095
271,ANSL_57798,2016-07-05 00:00:00,2016-10-21 14:16:00,0.0,Black,0.95,13.15,0,1,1.0,1,1.315,108,6.754887502163468
272,ANSL_56905,2016-11-02 00:00:00,2018-01-07 13:40:00,1.0,Black,0.54,33.18,13,9,0.0,1,3.318,431,8.751544059089099
273,ANSL_71914,2016-12-05 00:00:00,2019-02-10 17:54:00,1.0,Black,0.49,41.77,0,1,0.0,2,4.1770000000000005,797,9.638435913990472
274,ANSL_58437,2015-09-18 00:00:00,2016-10-13 16:42:00,2.0,Black,0.91,15.6,0,1,0.0,2,1.56,391,8.611024797307353
275,ANSL_73583,2015-12-03 00:00:00,2017-12-24 15:07:00,0.0,Tan,0.82,14.53,0,1,1.0,2,1.4529999999999998,752,9.554588851677638
276,ANSL_60332,2016-10-15 00:00:00,2017-11-12 17:42:00,0.0,Tricolor,0.97,41.2,0,1,1.0,2,4.12,393,8.618385502258606
277,ANSL_51026,2016-01-27 00:00:00,2016-08-18 11:35:00,2.0,White,0.81,47.93,0,7,1.0,2,4.793,204,7.672425341971495
278,ANSL_71714,2015-07-14 00:00:00,2016-08-11 09:21:00,1.0,Black,0.98,5.85,15,4,0.0,2,0.585,394,8.622051819456376
279,ANSL_55757,2016-12-06 00:00:00,2017-10-26 13:30:00,2.0,Tan,0.54,23.05,0,7,0.0,2,2.305,324,8.339850002884624
280,ANSL_58461,2014-08-27 00:00:00,2016-09-19 16:57:00,1.0,Brown Brindle,0.39,15.24,0,7,0.0,2,1.524,754,9.558420713268664
281,ANSL_61268,2017-03-08 00:00:00,2018-03-10 18:59:00,1.0,Red,0.94,44.35,0,1,0.0,2,4.4350000000000005,367,8.519636252843213
282,ANSL_73029,2017-07-06 00:00:00,2017-08-12 12:46:00,2.0,Orange Tabby,0.25,21.07,13,9,0.0,1,2.107,37,5.20945336562895
283,ANSL_64554,2017-12-25 00:00:00,2019-01-25 11:32:00,1.0,Tricolor,1.0,13.71,0,7,0.0,2,1.371,396,8.62935662007961
284,ANSL_73504,2016-10-20 00:00:00,2016-11-17 12:39:00,2.0,Brown,0.71,6.15,13,9,0.0,2,0.615,28,4.807354922057604
285,ANSL_56138,2009-05-17 00:00:00,2016-09-07 18:06:00,0.0,Black,0.35,35.55,0,7,1.0,2,3.5549999999999997,2670,11.382624026574916
286,ANSL_51714,2008-07-21 00:00:00,2018-06-22 15:53:00,0.0,White,0.85,35.69,0,7,1.0,2,3.569,3623,11.822969090453288
287,ANSL_75886,2010-04-30 00:00:00,2019-04-20 15:11:00,1.0,Brown,0.63,38.25,0,7,0.0,2,3.825,3277,11.67815995754276
288,ANSL_61877,2016-10-04 00:00:00,2018-02-24 11:26:00,2.0,Black,0.8,46.29,0,7,1.0,2,4.629,508,8.988684686772165
289,ANSL_76530,2016-04-14 00:00:00,2019-05-05 12:00:00,0.0,Tan,0.03,37.02,0,7,1.0,2,3.7020000000000004,1116,10.124121311829187
290,ANSL_64221,2017-07-20 00:00:00,2018-08-27 15:32:00,1.0,Brown,0.83,44.53,0,1,0.0,2,4.453,403,8.654636028527968
291,ANSL_67859,2011-01-27 00:00:00,2018-05-09 17:30:00,1.0,Blue,0.84,19.5,7,1,0.0,1,1.95,2659,11.376668061857668
292,ANSL_57103,2010-12-14 00:00:00,2017-01-03 16:13:00,0.0,Black,0.65,15.99,0,7,1.0,2,1.599,2212,11.111135670234708
293,ANSL_68841,2015-08-01 00:00:00,2017-03-07 16:49:00,1.0,White,0.89,35.14,0,7,0.0,2,3.5140000000000002,584,9.189824558880018
294,ANSL_55058,2017-12-24 00:00:00,2018-05-01 14:56:00,2.0,Black,0.05,21.98,0,7,1.0,2,2.198,128,7.0
295,ANSL_70862,2016-11-21 00:00:00,2017-01-21 11:56:00,2.0,Blue,0.39,32.65,13,9,0.0,1,3.2649999999999997,61,5.930737337562887
296,ANSL_73564,2018-11-29 00:00:00,2019-03-10 09:27:00,0.0,Black,0.28,5.09,7,1,1.0,1,0.509,101,6.658211482751795
297,ANSL_67672,2017-08-29 00:00:00,2018-09-28 18:09:00,1.0,Black,0.41,38.42,0,1,0.0,2,3.842,395,8.625708843064466
298,ANSL_76654,2010-10-18 00:00:00,2019-05-08 15:57:00,2.0,Tan,0.12,37.88,0,7,1.0,2,3.7880000000000003,3124,11.60917873814198
299,ANSL_60478,2018-07-02 00:00:00,2018-10-28 08:56:00,0.0,White,0.7,31.92,7,1,1.0,1,3.192,118,6.882643049361842
300,ANSL_55436,2016-12-12 00:00:00,2017-07-03 08:39:00,,Brown,0.26,43.1,15,4,2.0,4,4.3100000000000005,203,7.6653359171851765
301,ANSL_59073,2017-10-12 00:00:00,2018-05-09 11:11:00,0.0,Brown Tabby,0.19,15.11,13,9,1.0,1,1.511,209,7.7073591320808825
302,ANSL_67323,2016-10-05 00:00:00,2017-04-05 14:40:00,0.0,Orange Tabby,0.5,45.4,0,1,1.0,1,4.54,182,7.507794640198696
303,ANSL_60981,2018-07-07 00:00:00,2018-08-04 15:37:00,2.0,Brown Tabby,0.69,5.53,13,9,1.0,1,0.553,28,4.807354922057604
304,ANSL_60588,2017-12-26 00:00:00,2018-04-17 18:39:00,1.0,Black,0.22,6.39,0,1,0.0,2,0.639,112,6.807354922057604
305,ANSL_50036,2016-07-15 00:00:00,2016-10-12 08:20:00,1.0,Orange Tabby,0.95,45.64,7,1,0.0,1,4.564,89,6.475733430966398
306,ANSL_67745,2016-08-09 00:00:00,2016-09-21 15:00:00,2.0,Calico,0.52,15.43,13,9,1.0,1,1.543,43,5.426264754702098
307,ANSL_68991,2015-05-29 00:00:00,2018-06-23 16:21:00,2.0,Tan,0.28,38.79,3,9,1.0,2,3.879,1121,10.130570562805426
308,ANSL_52435,2015-02-27 00:00:00,2017-03-19 17:05:00,1.0,Brown Brindle,0.12,41.66,0,7,0.0,2,4.1659999999999995,751,9.552669097514272
309,ANSL_58362,2018-05-05 00:00:00,2018-05-28 16:04:00,,Brown,0.84,7.1,0,4,2.0,4,0.71,23,4.523561956057013
310,ANSL_71270,2016-05-16 00:00:00,2017-06-18 17:42:00,2.0,Black,0.02,33.9,1,4,1.0,2,3.3899999999999997,398,8.63662462054365
311,ANSL_74627,2018-04-27 00:00:00,2019-01-27 17:34:00,1.0,White,0.25,9.78,0,1,0.0,2,0.978,275,8.103287808412022
312,ANSL_62586,2016-12-09 00:00:00,2018-08-21 19:03:00,0.0,Brown Brindle,0.52,14.79,0,7,1.0,2,1.4789999999999999,620,9.276124405274238
313,ANSL_72468,2016-07-13 00:00:00,2016-11-23 16:07:00,0.0,Brown Tabby,0.45,20.93,13,9,1.0,1,2.093,133,7.05528243550119
314,ANSL_53835,2016-08-02 00:00:00,2017-08-25 09:09:00,,Brown,0.38,45.09,9,2,2.0,4,4.509,388,8.599912842187127
315,ANSL_71190,2011-12-11 00:00:00,2019-01-03 17:32:00,1.0,Black,0.98,47.48,0,1,0.0,2,4.747999999999999,2580,11.333155350310616
316,ANSL_51178,2017-04-15 00:00:00,2017-05-25 00:00:00,2.0,White,0.62,9.0,13,9,1.0,2,0.9,40,5.321928094887363
317,ANSL_56762,2018-06-29 00:00:00,2018-09-26 13:49:00,2.0,White,0.22,39.65,0,7,0.0,2,3.965,89,6.475733430966398
318,ANSL_69581,2016-07-25 00:00:00,2018-04-22 18:37:00,0.0,Brown Brindle,0.13,8.89,0,1,1.0,2,0.889,636,9.312882955284355
319,ANSL_50753,2017-02-17 00:00:00,2019-03-12 18:19:00,1.0,Tan,0.73,39.78,0,1,0.0,2,3.978,753,9.556506054671928
320,ANSL_64087,2015-01-26 00:00:00,2018-02-28 15:48:00,1.0,Fawn,0.63,45.6,0,1,0.0,2,4.5600000000000005,1129,10.140829770773001
321,ANSL_50237,2016-06-23 00:00:00,2018-07-20 15:07:00,1.0,Black,0.05,6.85,0,7,0.0,2,0.6849999999999999,757,9.564149489985732
322,ANSL_61336,2014-06-24 00:00:00,2016-07-26 17:27:00,1.0,White,0.52,24.33,0,7,0.0,2,2.433,763,9.57553924683453
323,ANSL_54377,2010-09-14 00:00:00,2017-10-06 11:07:00,0.0,Calico,0.14,26.8,0,7,1.0,1,2.68,2579,11.332596057789214
324,ANSL_62577,2017-07-26 00:00:00,2018-08-19 19:30:00,2.0,Brown,0.41,38.63,0,7,0.0,2,3.8630000000000004,389,8.603626344986193
325,ANSL_66280,2016-08-16 00:00:00,2018-09-11 16:08:00,1.0,Black,0.84,6.09,0,1,0.0,2,0.609,756,9.562242424221072
326,ANSL_58880,2016-01-30 00:00:00,2016-09-20 12:18:00,,Black,0.71,5.23,18,4,2.0,2,0.523,234,7.870364719583405
327,ANSL_52924,2013-04-30 00:00:00,2016-10-08 11:51:00,0.0,Lynx Point,0.88,26.52,7,1,1.0,1,2.652,1257,10.295768934420508
328,ANSL_56479,2018-07-06 00:00:00,2018-12-31 00:00:00,2.0,Black,0.75,20.29,13,9,1.0,2,2.029,178,7.475733430966398
329,ANSL_70157,2017-05-29 00:00:00,2018-06-28 16:58:00,2.0,Tan,0.17,19.45,13,9,1.0,2,1.9449999999999998,395,8.625708843064466
330,ANSL_70918,2009-04-09 00:00:00,2017-12-29 15:31:00,0.0,White,0.88,13.95,0,7,1.0,2,1.395,3186,11.63753055152531
331,ANSL_62066,2015-09-13 00:00:00,2017-10-14 13:05:00,2.0,White,0.05,27.1,0,7,0.0,2,2.71,762,9.573647187493322
332,ANSL_51456,2009-07-06 00:00:00,2017-08-05 11:19:00,0.0,Tricolor,1.0,13.15,0,7,1.0,2,1.315,2952,11.527477006060396
333,ANSL_50176,2014-08-04 00:00:00,2016-09-05 00:00:00,1.0,White,0.97,9.94,13,9,0.0,2,0.994,763,9.57553924683453
334,ANSL_70602,2016-06-22 00:00:00,2016-09-09 16:55:00,0.0,Brown,0.19,12.64,7,1,1.0,2,1.264,79,6.303780748177103
335,ANSL_67573,2017-06-18 00:00:00,2017-12-06 19:23:00,0.0,Calico,0.73,22.26,7,1,1.0,1,2.226,171,7.417852514885898
336,ANSL_50998,2017-06-10 00:00:00,2017-09-07 16:41:00,0.0,White,0.36,22.09,13,9,1.0,1,2.209,89,6.475733430966398
337,ANSL_69212,2014-07-26 00:00:00,2018-02-16 13:26:00,0.0,White,0.79,27.54,13,9,1.0,2,2.754,1301,10.345405246717796
338,ANSL_70362,2016-08-01 00:00:00,2017-08-27 18:57:00,0.0,Torbie,0.76,12.99,0,1,1.0,1,1.299,391,8.611024797307353
339,ANSL_55006,2017-09-17 00:00:00,2018-10-09 09:48:00,,Brown,0.44,28.94,0,3,2.0,4,2.894,387,8.59618975614441
340,ANSL_57701,2017-06-12 00:00:00,2017-09-07 15:10:00,2.0,Blue Tabby,0.28,7.29,0,1,1.0,1,0.729,87,6.442943495848728
341,ANSL_55672,2017-09-25 00:00:00,2017-12-15 18:04:00,2.0,Black,0.5,49.25,13,9,1.0,2,4.925,81,6.339850002884624
342,ANSL_54541,2007-01-22 00:00:00,2019-02-09 13:55:00,0.0,Black,0.1,25.28,0,1,1.0,2,2.528,4401,12.103615656394545
343,ANSL_60586,2010-01-13 00:00:00,2017-03-27 13:15:00,1.0,Red,0.58,38.44,0,7,0.0,2,3.844,2630,11.360847084179664
344,ANSL_71258,2015-11-22 00:00:00,2016-12-14 17:30:00,,White,0.3,8.17,13,9,2.0,4,0.817,388,8.599912842187127
345,ANSL_66245,2016-08-07 00:00:00,2018-09-03 16:15:00,1.0,Black,0.32,33.16,0,1,0.0,2,3.316,757,9.564149489985732
346,ANSL_52810,2016-06-07 00:00:00,2016-10-02 16:35:00,0.0,Red,0.7,25.31,0,1,1.0,2,2.5309999999999997,117,6.870364719583405
347,ANSL_52500,2016-08-12 00:00:00,2016-09-24 17:42:00,,Black,0.33,27.61,13,9,2.0,1,2.761,43,5.426264754702098
348,ANSL_53611,2016-07-09 00:00:00,2018-07-31 15:28:00,2.0,Blue,0.87,7.64,0,7,0.0,2,0.764,752,9.554588851677638
349,ANSL_54336,2017-11-23 00:00:00,2018-01-23 00:00:00,2.0,Black,0.87,33.57,13,9,0.0,1,3.357,61,5.930737337562887
350,ANSL_61027,2017-05-15 00:00:00,2017-12-15 19:31:00,2.0,Brown Tabby,0.73,46.08,13,9,1.0,1,4.608,214,7.741466986401147
351,ANSL_60881,2016-08-08 00:00:00,2018-09-05 00:00:00,2.0,Tan,0.7,43.78,13,9,1.0,2,4.378,758,9.566054038171092
352,ANSL_56115,2018-07-16 00:00:00,2018-10-11 17:03:00,1.0,Brown Tabby,0.48,31.55,7,1,0.0,1,3.1550000000000002,87,6.442943495848728
353,ANSL_75844,2014-03-29 00:00:00,2018-12-29 15:09:00,1.0,Black,0.19,41.63,7,1,0.0,2,4.163,1736,10.761551232444479
354,ANSL_61598,2015-07-05 00:00:00,2016-07-29 18:05:00,1.0,White,0.7,6.09,0,1,0.0,2,0.609,390,8.60733031374961
355,ANSL_70454,2018-02-05 00:00:00,2019-03-02 12:33:00,,Brown Tabby,0.89,16.23,17,9,2.0,1,1.623,390,8.60733031374961
